payment_id,merchant_id,customer_id,invoice_id,gateway_id,payment_method_id,amount,currency,payment_status,payment_reference,initiated_at,completed_at,processing_time_ms
PAY0001307,MER000067,CUS000133,INV0000748,GTW019,PM009,99700,INR,Failed,TXN100001306,2025-11-06 09:21:00,2025-11-06 09:29:00,7518
PAY0001308,MER000005,CUS000192,INV0000433,GTW013,PM002,26038,INR,Captured,TXN100001307,2025-01-18 21:09:00,2025-01-18 21:24:00,1642
PAY0001309,MER000062,CUS000124,INV0000650,GTW012,PM007,82506,INR,Captured,TXN100001308,2024-02-04 07:10:00,2024-02-04 07:11:00,7273
PAY0001310,MER000070,CUS000113,INV0000592,GTW004,PM009,86012,INR,Captured,TXN100001309,2025-02-19 14:13:00,2025-02-19 14:18:00,6445
PAY0001311,MER000063,CUS000198,INV0000346,GTW018,PM015,87033,INR,Captured,TXN100001310,2024-12-11 05:16:00,2024-12-11 05:30:00,940
PAY0001312,MER000055,CUS000165,INV0000351,GTW001,PM018,16644,INR,Pending,TXN100001311,2025-06-15 08:04:00,,924
PAY0001313,MER000045,CUS000079,INV0000469,GTW015,PM014,72621,INR,Failed,TXN100001312,2024-04-23 03:35:00,2024-04-23 03:38:00,7846
PAY0001314,MER000066,CUS000050,INV0000888,GTW005,PM008,2291,INR,Pending,TXN100001313,2025-05-31 05:25:00,,1777
PAY0001315,MER000068,CUS000135,INV0000363,GTW002,PM018,47634,INR,Captured,TXN100001314,2025-06-22 19:49:00,2025-06-22 20:03:00,4569
PAY0001316,MER000022,CUS000163,INV0000970,GTW020,PM008,98548,INR,Captured,TXN100001315,2025-06-27 05:23:00,2025-06-27 05:34:00,6016
PAY0001317,MER000052,CUS000076,INV0000965,GTW013,PM017,55315,INR,Captured,TXN100001316,2025-09-16 13:54:00,2025-09-16 13:55:00,7471
PAY0001318,MER000040,CUS000054,INV0000330,GTW020,PM020,8857,INR,Captured,TXN100001317,2024-05-19 23:19:00,2024-05-19 23:24:00,635
PAY0001319,MER000032,CUS000101,INV0000144,GTW006,PM014,51349,INR,Captured,TXN100001318,2024-05-27 15:52:00,2024-05-27 16:05:00,4994
PAY0001320,MER000018,CUS000229,INV0000855,GTW013,PM004,95255,INR,Settled,TXN100001319,2024-12-24 02:14:00,2024-12-24 02:19:00,6209
PAY0001321,MER000042,CUS000003,INV0000689,GTW004,PM017,40884,INR,Captured,TXN100001320,2024-06-04 06:28:00,2024-06-04 06:33:00,4444
PAY0001322,MER000016,CUS000139,INV0000644,GTW020,PM015,20242,INR,Failed,TXN100001321,2025-09-04 15:14:00,2025-09-04 15:19:00,726
PAY0001323,MER000033,CUS000029,,GTW015,PM014,76774,INR,Captured,TXN100001322,2024-12-15 08:02:00,2024-12-15 08:17:00,1529
PAY0001324,MER000047,CUS000062,,GTW016,PM014,55369,INR,Captured,TXN100001323,2025-05-13 09:14:00,2025-05-13 09:16:00,614
PAY0001325,MER000066,CUS000085,INV0000886,GTW014,PM009,46848,INR,Captured,TXN100001324,2024-10-13 23:46:00,2024-10-13 23:51:00,830
PAY0001326,MER000056,CUS000171,INV0000731,GTW009,PM004,92968,INR,Captured,TXN100001325,2025-05-12 07:37:00,2025-05-12 07:47:00,4146
PAY0001327,MER000049,CUS000011,INV0000858,GTW020,PM004,77477,INR,Captured,TXN100001326,2025-08-02 12:38:00,2025-08-02 12:53:00,7016
PAY0001328,MER000031,CUS000093,INV0000977,GTW019,PM020,55390,INR,Captured,TXN100001327,2024-04-10 18:06:00,2024-04-10 18:19:00,6828
PAY0001329,MER000059,CUS000147,INV0000763,GTW017,PM002,52357,INR,Pending,TXN100001328,2024-02-10 11:41:00,,6811
PAY0001330,MER000024,CUS000007,INV0000763,GTW011,PM004,38409,INR,Captured,TXN100001329,2025-03-18 21:58:00,2025-03-18 22:08:00,7692
PAY0001331,MER000045,CUS000091,INV0000030,GTW008,PM009,58559,INR,Pending,TXN100001330,2025-04-12 08:22:00,,6570
PAY0001332,MER000027,CUS000143,INV0000470,GTW018,PM011,97185,INR,Pending,TXN100001331,2025-10-12 08:49:00,,3437
PAY0001333,MER000069,CUS000190,INV0000800,GTW008,PM011,40186,INR,Captured,TXN100001332,2024-06-25 15:54:00,2024-06-25 16:00:00,979
PAY0001334,MER000024,CUS000194,,GTW013,PM007,34792,INR,Captured,TXN100001333,2024-04-02 20:25:00,2024-04-02 20:33:00,7162
PAY0001335,MER000022,CUS000083,INV0000360,GTW001,PM004,24976,INR,Captured,TXN100001334,2024-12-11 14:57:00,2024-12-11 15:00:00,4916
PAY0001336,MER000069,CUS000046,INV0000519,GTW013,PM020,91278,INR,Pending,TXN100001335,2025-10-19 17:18:00,,772
PAY0001337,MER000019,CUS000184,INV0000093,GTW011,PM018,46473,INR,Authorized,TXN100001336,2025-09-04 21:25:00,,3400
PAY0001338,MER000038,CUS000158,INV0000395,GTW019,PM003,42545,INR,Authorized,TXN100001337,2024-04-16 23:52:00,,1991
PAY0001339,MER000004,CUS000127,INV0000042,GTW008,PM008,32258,INR,Failed,TXN100001338,2024-09-08 17:09:00,2024-09-08 17:14:00,7319
PAY0001340,MER000062,CUS000215,INV0000664,GTW015,PM014,73018,INR,Captured,TXN100001339,2024-08-09 04:00:00,2024-08-09 04:01:00,4665
PAY0001341,MER000052,CUS000161,,GTW019,PM013,97983,INR,Pending,TXN100001340,2024-07-15 13:11:00,,2292
PAY0001342,MER000031,CUS000082,INV0000373,GTW018,PM012,10197,INR,Captured,TXN100001341,2024-09-26 13:23:00,2024-09-26 13:38:00,7998
PAY0001343,MER000065,CUS000182,INV0000330,GTW016,PM018,41189,INR,Captured,TXN100001342,2024-09-09 17:37:00,2024-09-09 17:52:00,1008
PAY0001344,MER000029,CUS000120,INV0000619,GTW009,PM019,7073,INR,Failed,TXN100001343,2024-08-21 23:22:00,2024-08-21 23:33:00,3920
PAY0001345,MER000003,CUS000144,INV0000510,GTW015,PM018,85333,INR,Settled,TXN100001344,2025-08-28 13:04:00,2025-08-28 13:07:00,621
PAY0001346,MER000009,CUS000245,,GTW009,PM019,33131,INR,Captured,TXN100001345,2025-05-03 22:09:00,2025-05-03 22:15:00,7910
PAY0001347,MER000018,CUS000102,,GTW007,PM015,40709,INR,Captured,TXN100001346,2024-01-29 22:38:00,2024-01-29 22:50:00,4560
PAY0001348,MER000066,CUS000243,INV0000312,GTW014,PM005,70828,INR,Pending,TXN100001347,2024-12-04 07:36:00,,5731
PAY0001349,MER000016,CUS000199,INV0000884,GTW003,PM020,8439,INR,Failed,TXN100001348,2024-01-07 19:03:00,2024-01-07 19:09:00,4489
PAY0001350,MER000023,CUS000214,INV0000166,GTW006,PM001,85219,INR,Pending,TXN100001349,2024-07-18 07:38:00,,7758
PAY0001351,MER000050,CUS000207,INV0000123,GTW014,PM013,91380,INR,Authorized,TXN100001350,2024-12-05 02:06:00,,4036
PAY0001352,MER000056,CUS000226,INV0000352,GTW009,PM016,11992,INR,Captured,TXN100001351,2024-07-06 03:19:00,2024-07-06 03:31:00,1661
PAY0001353,MER000058,CUS000193,INV0000206,GTW004,PM017,33886,INR,Captured,TXN100001352,2024-08-20 11:41:00,2024-08-20 11:47:00,317
PAY0001354,MER000022,CUS000001,,GTW017,PM001,710,INR,Failed,TXN100001353,2024-03-03 17:03:00,2024-03-03 17:05:00,2827
PAY0001355,MER000023,CUS000049,INV0000029,GTW020,PM016,23927,INR,Authorized,TXN100001354,2025-08-04 18:23:00,,4534
PAY0001356,MER000023,CUS000229,INV0000354,GTW015,PM006,66596,INR,Captured,TXN100001355,2024-04-09 21:58:00,2024-04-09 22:04:00,1369
PAY0001357,MER000016,CUS000207,INV0000456,GTW010,PM010,14226,INR,Authorized,TXN100001356,2024-02-01 19:02:00,,3009
PAY0001358,MER000020,CUS000157,INV0000605,GTW011,PM015,86409,INR,Captured,TXN100001357,2025-06-14 05:57:00,2025-06-14 06:01:00,4639
PAY0001359,MER000032,CUS000094,INV0000803,GTW005,PM008,64425,INR,Captured,TXN100001358,2025-04-03 03:42:00,2025-04-03 03:48:00,1692
PAY0001360,MER000013,CUS000218,INV0000043,GTW017,PM003,87067,INR,Settled,TXN100001359,2025-01-01 01:58:00,2025-01-01 02:06:00,5514
PAY0001361,MER000070,CUS000165,INV0000540,GTW007,PM010,42084,INR,Captured,TXN100001360,2025-07-30 18:44:00,2025-07-30 18:51:00,1259
PAY0001362,MER000011,CUS000126,INV0000203,GTW001,PM016,13773,INR,Captured,TXN100001361,2024-10-26 20:27:00,2024-10-26 20:34:00,2783
PAY0001363,MER000037,CUS000198,INV0000625,GTW002,PM017,5556,INR,Settled,TXN100001362,2025-02-02 09:31:00,2025-02-02 09:44:00,1690
PAY0001364,MER000070,CUS000045,,GTW011,PM002,70130,INR,Authorized,TXN100001363,2024-11-10 18:47:00,,379
PAY0001365,MER000056,CUS000190,INV0000311,GTW017,PM017,23468,INR,Settled,TXN100001364,2025-01-29 06:22:00,2025-01-29 06:23:00,4317
PAY0001366,MER000029,CUS000183,INV0000716,GTW011,PM003,93689,INR,Captured,TXN100001365,2024-02-15 06:06:00,2024-02-15 06:09:00,1817
PAY0001367,MER000027,CUS000231,INV0000585,GTW004,PM010,721,INR,Captured,TXN100001366,2025-10-17 19:00:00,2025-10-17 19:07:00,7558
PAY0001368,MER000048,CUS000235,INV0000834,GTW013,PM002,20537,INR,Pending,TXN100001367,2024-12-04 05:24:00,,1310
PAY0001369,MER000040,CUS000053,INV0000637,GTW009,PM014,90576,INR,Authorized,TXN100001368,2025-11-15 08:56:00,,233
PAY0001370,MER000063,CUS000065,INV0000424,GTW020,PM001,82221,INR,Authorized,TXN100001369,2025-01-21 08:53:00,,5823
PAY0001371,MER000015,CUS000030,INV0000713,GTW006,PM016,8816,INR,Failed,TXN100001370,2025-04-04 04:42:00,2025-04-04 04:44:00,1652
PAY0001372,MER000051,CUS000073,INV0000172,GTW018,PM010,37416,INR,Authorized,TXN100001371,2024-09-19 21:45:00,,7158
PAY0001373,MER000026,CUS000244,INV0000112,GTW003,PM018,65369,INR,Authorized,TXN100001372,2024-05-02 12:52:00,,1794
PAY0001374,MER000050,CUS000048,INV0000037,GTW003,PM003,31786,INR,Captured,TXN100001373,2025-04-25 15:06:00,2025-04-25 15:07:00,3721
PAY0001375,MER000065,CUS000197,INV0000449,GTW007,PM007,95115,INR,Pending,TXN100001374,2024-05-26 14:38:00,,2754
PAY0001376,MER000023,CUS000090,INV0000015,GTW015,PM007,84528,INR,Settled,TXN100001375,2024-06-05 10:55:00,2024-06-05 11:10:00,612
PAY0001377,MER000025,CUS000086,INV0000157,GTW015,PM001,57841,INR,Captured,TXN100001376,2024-10-25 16:04:00,2024-10-25 16:15:00,718
PAY0001378,MER000041,CUS000015,INV0000617,GTW004,PM003,53829,INR,Captured,TXN100001377,2025-06-25 09:35:00,2025-06-25 09:44:00,4393
PAY0001379,MER000019,CUS000231,INV0000634,GTW004,PM008,873,INR,Captured,TXN100001378,2024-06-22 23:59:00,2024-06-23 00:00:00,3272
PAY0001380,MER000005,CUS000145,INV0000060,GTW018,PM003,2694,INR,Authorized,TXN100001379,2025-01-31 18:07:00,,5465
PAY0001381,MER000050,CUS000116,INV0000488,GTW008,PM016,80395,INR,Captured,TXN100001380,2025-08-08 20:24:00,2025-08-08 20:34:00,2198
PAY0001382,MER000059,CUS000138,INV0000652,GTW012,PM008,19027,INR,Authorized,TXN100001381,2025-04-10 15:58:00,,2499
PAY0001383,MER000003,CUS000111,INV0000179,GTW010,PM005,5677,INR,Captured,TXN100001382,2025-02-01 08:56:00,2025-02-01 09:08:00,3917
PAY0001384,MER000046,CUS000054,INV0000901,GTW013,PM014,54852,INR,Captured,TXN100001383,2025-07-08 07:25:00,2025-07-08 07:36:00,3923
PAY0001385,MER000052,CUS000035,INV0000455,GTW017,PM007,32344,INR,Captured,TXN100001384,2025-02-01 14:23:00,2025-02-01 14:34:00,1927
PAY0001386,MER000047,CUS000231,INV0000583,GTW015,PM018,53604,INR,Pending,TXN100001385,2024-07-18 23:42:00,,3220
PAY0001387,MER000058,CUS000077,INV0000219,GTW020,PM014,6769,INR,Captured,TXN100001386,2025-02-06 04:30:00,2025-02-06 04:41:00,1783
PAY0001388,MER000056,CUS000047,INV0000565,GTW015,PM001,91059,INR,Authorized,TXN100001387,2024-06-09 21:24:00,,1841
PAY0001389,MER000020,CUS000165,INV0000684,GTW013,PM019,26027,INR,Failed,TXN100001388,2024-06-25 08:47:00,2024-06-25 09:00:00,1384
PAY0001390,MER000063,CUS000081,INV0000480,GTW020,PM020,69645,INR,Pending,TXN100001389,2024-09-08 23:08:00,,6173
PAY0001391,MER000002,CUS000236,INV0000037,GTW002,PM011,11889,INR,Captured,TXN100001390,2025-11-23 03:50:00,2025-11-23 03:51:00,2716
PAY0001392,MER000040,CUS000216,,GTW003,PM012,81788,INR,Captured,TXN100001391,2024-12-31 06:47:00,2024-12-31 06:51:00,7598
PAY0001393,MER000039,CUS000026,INV0000927,GTW018,PM006,20025,INR,Failed,TXN100001392,2025-04-02 15:21:00,2025-04-02 15:26:00,1487
PAY0001394,MER000061,CUS000180,INV0000546,GTW009,PM008,14958,INR,Captured,TXN100001393,2025-09-25 13:10:00,2025-09-25 13:21:00,5588
PAY0001395,MER000049,CUS000122,,GTW013,PM016,22442,INR,Captured,TXN100001394,2025-03-31 03:48:00,2025-03-31 04:03:00,6434
PAY0001396,MER000003,CUS000249,INV0000705,GTW016,PM019,45166,INR,Captured,TXN100001395,2025-01-06 14:37:00,2025-01-06 14:45:00,7404
PAY0001397,MER000051,CUS000235,INV0000088,GTW005,PM004,87774,INR,Captured,TXN100001396,2025-01-13 02:11:00,2025-01-13 02:16:00,1764
PAY0001398,MER000011,CUS000091,,GTW020,PM016,2191,INR,Pending,TXN100001397,2024-11-24 09:45:00,,5244
PAY0001399,MER000025,CUS000132,,GTW009,PM017,3172,INR,Authorized,TXN100001398,2025-03-03 05:23:00,,4160
PAY0001400,MER000058,CUS000111,INV0000171,GTW011,PM002,35861,INR,Failed,TXN100001399,2024-02-23 20:15:00,2024-02-23 20:20:00,6293
PAY0001401,MER000005,CUS000034,,GTW020,PM001,96390,INR,Captured,TXN100001400,2025-11-03 14:42:00,2025-11-03 14:51:00,4849
PAY0001402,MER000035,CUS000179,INV0000390,GTW013,PM011,48176,INR,Captured,TXN100001401,2024-07-23 15:24:00,2024-07-23 15:36:00,6729
PAY0001403,MER000034,CUS000142,INV0000803,GTW007,PM016,37015,INR,Captured,TXN100001402,2025-03-10 13:45:00,2025-03-10 13:51:00,2334
PAY0001404,MER000066,CUS000230,INV0000461,GTW004,PM001,16946,INR,Failed,TXN100001403,2025-11-18 02:51:00,2025-11-18 02:57:00,6754
PAY0001405,MER000031,CUS000200,INV0000249,GTW003,PM003,1364,INR,Captured,TXN100001404,2024-03-17 05:23:00,2024-03-17 05:33:00,6073
PAY0001406,MER000059,CUS000162,INV0000827,GTW011,PM004,80390,INR,Captured,TXN100001405,2024-12-15 19:04:00,2024-12-15 19:15:00,1149
PAY0001407,MER000012,CUS000001,INV0000143,GTW014,PM008,27653,INR,Captured,TXN100001406,2024-07-23 23:59:00,2024-07-24 00:01:00,559
PAY0001408,MER000026,CUS000182,INV0000397,GTW016,PM020,92672,INR,Captured,TXN100001407,2024-11-24 20:33:00,2024-11-24 20:47:00,1674
PAY0001409,MER000057,CUS000048,INV0000750,GTW017,PM001,10527,INR,Authorized,TXN100001408,2025-11-23 18:55:00,,1590
PAY0001410,MER000016,CUS000180,,GTW003,PM007,24616,INR,Captured,TXN100001409,2024-09-26 04:56:00,2024-09-26 05:00:00,7101
PAY0001411,MER000038,CUS000154,INV0000234,GTW014,PM017,84064,INR,Pending,TXN100001410,2024-06-15 12:40:00,,2488
PAY0001412,MER000033,CUS000073,INV0000257,GTW006,PM003,8176,INR,Captured,TXN100001411,2024-12-19 23:15:00,2024-12-19 23:26:00,664
PAY0001413,MER000011,CUS000173,INV0000925,GTW015,PM001,97652,INR,Pending,TXN100001412,2024-03-02 19:48:00,,5675
PAY0001414,MER000034,CUS000187,INV0000603,GTW011,PM015,47038,INR,Captured,TXN100001413,2025-01-05 22:43:00,2025-01-05 22:45:00,6230
PAY0001415,MER000025,CUS000059,INV0000380,GTW019,PM006,5696,INR,Captured,TXN100001414,2025-05-26 09:48:00,2025-05-26 09:57:00,5809
PAY0001416,MER000052,CUS000119,INV0000477,GTW015,PM015,20112,INR,Pending,TXN100001415,2025-04-17 10:59:00,,1313
PAY0001417,MER000049,CUS000223,INV0000395,GTW005,PM013,48034,INR,Captured,TXN100001416,2025-03-05 00:55:00,2025-03-05 01:01:00,264
PAY0001418,MER000028,CUS000025,INV0000838,GTW001,PM013,62003,INR,Captured,TXN100001417,2025-11-08 05:09:00,2025-11-08 05:12:00,1377
PAY0001419,MER000036,CUS000059,INV0000203,GTW007,PM016,79637,INR,Captured,TXN100001418,2024-01-23 15:25:00,2024-01-23 15:39:00,6078
PAY0001420,MER000009,CUS000244,INV0000446,GTW011,PM016,79767,INR,Captured,TXN100001419,2024-06-12 15:42:00,2024-06-12 15:44:00,2520
PAY0001421,MER000021,CUS000087,INV0000532,GTW010,PM020,56329,INR,Captured,TXN100001420,2025-05-21 06:26:00,2025-05-21 06:31:00,5160
PAY0001422,MER000017,CUS000095,INV0000133,GTW019,PM016,8373,INR,Failed,TXN100001421,2025-06-26 09:21:00,2025-06-26 09:34:00,295
PAY0001423,MER000041,CUS000163,INV0000428,GTW016,PM009,72844,INR,Failed,TXN100001422,2024-09-09 06:20:00,2024-09-09 06:35:00,2941
PAY0001424,MER000030,CUS000182,INV0000340,GTW019,PM020,31166,INR,Pending,TXN100001423,2024-07-18 04:20:00,,6812
PAY0001425,MER000013,CUS000099,INV0000501,GTW005,PM020,42259,INR,Captured,TXN100001424,2025-07-30 15:56:00,2025-07-30 16:05:00,816
PAY0001426,MER000025,CUS000203,INV0000474,GTW009,PM005,47781,INR,Captured,TXN100001425,2025-09-09 23:17:00,2025-09-09 23:24:00,7094
PAY0001427,MER000062,CUS000144,INV0000486,GTW005,PM009,42047,INR,Captured,TXN100001426,2024-09-09 07:40:00,2024-09-09 07:46:00,4120
PAY0001428,MER000025,CUS000246,,GTW020,PM020,15876,INR,Pending,TXN100001427,2025-09-11 17:12:00,,2571
PAY0001429,MER000049,CUS000109,INV0000754,GTW001,PM010,34308,INR,Captured,TXN100001428,2024-07-18 16:51:00,2024-07-18 16:55:00,1823
PAY0001430,MER000011,CUS000095,INV0000026,GTW015,PM005,58647,INR,Pending,TXN100001429,2024-01-30 20:41:00,,5277
PAY0001431,MER000036,CUS000117,INV0000161,GTW009,PM007,92675,INR,Captured,TXN100001430,2025-08-31 14:48:00,2025-08-31 15:03:00,5118
PAY0001432,MER000007,CUS000223,INV0000167,GTW011,PM018,62634,INR,Settled,TXN100001431,2025-08-23 04:20:00,2025-08-23 04:22:00,3171
PAY0001433,MER000042,CUS000102,INV0000852,GTW006,PM011,80457,INR,Captured,TXN100001432,2025-01-19 17:01:00,2025-01-19 17:12:00,6999
PAY0001434,MER000006,CUS000227,INV0000660,GTW017,PM002,94835,INR,Pending,TXN100001433,2024-10-16 10:36:00,,6025
PAY0001435,MER000021,CUS000241,INV0000509,GTW008,PM003,99014,INR,Captured,TXN100001434,2024-03-06 02:08:00,2024-03-06 02:17:00,3101
PAY0001436,MER000064,CUS000103,,GTW018,PM002,68870,INR,Captured,TXN100001435,2024-12-12 02:26:00,2024-12-12 02:28:00,3560
PAY0001437,MER000058,CUS000041,INV0000406,GTW004,PM009,29905,INR,Captured,TXN100001436,2024-06-07 17:52:00,2024-06-07 17:56:00,2110
PAY0001438,MER000029,CUS000123,INV0000700,GTW002,PM002,28804,INR,Captured,TXN100001437,2025-07-25 00:03:00,2025-07-25 00:15:00,6363
PAY0001439,MER000051,CUS000005,INV0000157,GTW017,PM010,64617,INR,Captured,TXN100001438,2024-05-20 16:20:00,2024-05-20 16:33:00,342
PAY0001440,MER000005,CUS000054,INV0000714,GTW008,PM019,64517,INR,Captured,TXN100001439,2025-02-28 17:04:00,2025-02-28 17:14:00,208
PAY0001441,MER000022,CUS000102,INV0000083,GTW007,PM005,70384,INR,Authorized,TXN100001440,2025-08-18 11:32:00,,210
PAY0001442,MER000050,CUS000041,,GTW007,PM020,33690,INR,Captured,TXN100001441,2025-09-29 09:17:00,2025-09-29 09:26:00,2890
PAY0001443,MER000004,CUS000115,INV0000920,GTW020,PM017,53274,INR,Failed,TXN100001442,2024-09-23 12:07:00,2024-09-23 12:15:00,1826
PAY0001444,MER000027,CUS000052,INV0000043,GTW019,PM010,90506,INR,Authorized,TXN100001443,2025-01-31 03:47:00,,5673
PAY0001445,MER000030,CUS000146,INV0000608,GTW009,PM007,67090,INR,Captured,TXN100001444,2024-11-06 11:29:00,2024-11-06 11:40:00,345
PAY0001446,MER000050,CUS000185,INV0000222,GTW011,PM015,51316,INR,Captured,TXN100001445,2024-07-04 10:13:00,2024-07-04 10:25:00,5080
PAY0001447,MER000032,CUS000020,INV0000943,GTW020,PM004,135,INR,Captured,TXN100001446,2025-05-18 15:35:00,2025-05-18 15:48:00,7135
PAY0001448,MER000049,CUS000187,INV0000052,GTW019,PM006,12844,INR,Captured,TXN100001447,2024-01-12 08:59:00,2024-01-12 09:07:00,588
PAY0001449,MER000010,CUS000072,INV0000662,GTW014,PM001,39089,INR,Authorized,TXN100001448,2024-07-14 13:47:00,,6461
PAY0001450,MER000027,CUS000031,INV0000123,GTW001,PM016,22982,INR,Captured,TXN100001449,2024-11-05 04:16:00,2024-11-05 04:31:00,267
PAY0001451,MER000035,CUS000070,INV0000743,GTW001,PM019,62978,INR,Authorized,TXN100001450,2024-08-28 14:55:00,,668
PAY0001452,MER000005,CUS000128,INV0000157,GTW014,PM015,54157,INR,Failed,TXN100001451,2024-08-08 02:25:00,2024-08-08 02:26:00,1583
PAY0001453,MER000036,CUS000182,,GTW010,PM016,26668,INR,Captured,TXN100001452,2025-08-13 01:42:00,2025-08-13 01:55:00,6719
PAY0001454,MER000001,CUS000167,INV0000688,GTW002,PM019,57161,INR,Failed,TXN100001453,2024-10-05 06:15:00,2024-10-05 06:28:00,4728
PAY0001455,MER000007,CUS000074,,GTW012,PM003,78487,INR,Pending,TXN100001454,2025-05-15 07:45:00,,3158
PAY0001456,MER000070,CUS000038,INV0000484,GTW011,PM012,53446,INR,Failed,TXN100001455,2025-07-11 05:23:00,2025-07-11 05:29:00,1575
PAY0001457,MER000064,CUS000173,INV0000382,GTW018,PM014,47329,INR,Captured,TXN100001456,2025-04-23 11:49:00,2025-04-23 12:03:00,3686
PAY0001458,MER000058,CUS000193,INV0000260,GTW018,PM006,5704,INR,Captured,TXN100001457,2024-05-20 10:59:00,2024-05-20 11:07:00,2963
PAY0001459,MER000021,CUS000218,INV0000881,GTW019,PM005,27076,INR,Captured,TXN100001458,2025-10-02 04:38:00,2025-10-02 04:49:00,6905
PAY0001460,MER000014,CUS000148,INV0000084,GTW001,PM009,72248,INR,Captured,TXN100001459,2025-03-05 03:32:00,2025-03-05 03:41:00,5594
PAY0001461,MER000063,CUS000030,,GTW011,PM012,71986,INR,Pending,TXN100001460,2024-08-20 21:45:00,,7825
PAY0001462,MER000014,CUS000058,INV0000673,GTW015,PM005,91056,INR,Captured,TXN100001461,2025-02-06 07:36:00,2025-02-06 07:43:00,7483
PAY0001463,MER000010,CUS000178,INV0000734,GTW010,PM008,99164,INR,Captured,TXN100001462,2024-01-01 16:51:00,2024-01-01 16:54:00,3476
PAY0001464,MER000004,CUS000005,INV0000215,GTW001,PM010,15969,INR,Settled,TXN100001463,2025-07-08 20:06:00,2025-07-08 20:10:00,1846
PAY0001465,MER000055,CUS000242,INV0000795,GTW012,PM013,1485,INR,Captured,TXN100001464,2025-11-27 02:04:00,2025-11-27 02:06:00,5866
PAY0001466,MER000062,CUS000163,INV0000352,GTW020,PM019,5588,INR,Captured,TXN100001465,2025-02-01 11:13:00,2025-02-01 11:23:00,5713
PAY0001467,MER000061,CUS000221,INV0000033,GTW013,PM018,12945,INR,Captured,TXN100001466,2025-05-26 10:22:00,2025-05-26 10:34:00,3612
PAY0001468,MER000005,CUS000247,INV0000636,GTW016,PM003,62342,INR,Settled,TXN100001467,2024-12-25 21:31:00,2024-12-25 21:38:00,2215
PAY0001469,MER000013,CUS000117,INV0000085,GTW013,PM011,31737,INR,Failed,TXN100001468,2024-09-08 23:53:00,2024-09-09 00:08:00,5094
PAY0001470,MER000058,CUS000056,,GTW020,PM014,12545,INR,Captured,TXN100001469,2024-02-05 10:19:00,2024-02-05 10:31:00,234
PAY0001471,MER000065,CUS000047,INV0000608,GTW015,PM009,91474,INR,Captured,TXN100001470,2025-11-22 00:59:00,2025-11-22 01:01:00,4778
PAY0001472,MER000016,CUS000179,INV0000948,GTW017,PM016,22895,INR,Captured,TXN100001471,2025-07-02 20:46:00,2025-07-02 20:56:00,7541
PAY0001473,MER000015,CUS000176,INV0000875,GTW005,PM003,26199,INR,Captured,TXN100001472,2024-06-15 01:18:00,2024-06-15 01:25:00,4099
PAY0001474,MER000049,CUS000012,INV0000006,GTW010,PM006,29384,INR,Failed,TXN100001473,2025-01-31 23:51:00,2025-01-31 23:54:00,2935
PAY0001475,MER000015,CUS000026,,GTW006,PM005,17401,INR,Failed,TXN100001474,2025-08-20 15:14:00,2025-08-20 15:27:00,6214
PAY0001476,MER000056,CUS000006,,GTW017,PM012,83308,INR,Captured,TXN100001475,2025-09-11 18:01:00,2025-09-11 18:07:00,4602
PAY0001477,MER000009,CUS000017,INV0000486,GTW003,PM009,87223,INR,Captured,TXN100001476,2024-02-04 08:27:00,2024-02-04 08:34:00,3079
PAY0001478,MER000024,CUS000171,INV0000520,GTW007,PM015,86589,INR,Captured,TXN100001477,2024-09-06 04:07:00,2024-09-06 04:09:00,4622
PAY0001479,MER000053,CUS000030,INV0000270,GTW018,PM002,30541,INR,Failed,TXN100001478,2025-05-04 02:50:00,2025-05-04 03:00:00,1808
PAY0001480,MER000002,CUS000029,INV0000137,GTW017,PM009,76852,INR,Captured,TXN100001479,2025-02-04 00:23:00,2025-02-04 00:36:00,4496
