attempt_id,payment_id,gateway_id,attempt_number,attempt_status,failure_reason,started_at,completed_at
ATT0001858,PAY0000131,GTW017,2,Success,,2024-07-18 07:38:49,2024-07-18 07:38:55
ATT0001859,PAY0000372,GTW001,3,Failed,Customer Cancelled,2024-05-02 10:05:06,2024-05-02 10:05:19
ATT0001860,PAY0001436,GTW013,2,Success,,2025-04-30 04:54:21,2025-04-30 04:54:27
ATT0001861,PAY0000197,GTW010,2,Success,,2025-03-16 08:31:05,2025-03-16 08:31:11
ATT0001862,PAY0000534,GTW013,1,Success,,2025-10-24 20:05:21,2025-10-24 20:05:36
ATT0001863,PAY0000193,GTW017,2,Success,,2025-09-12 01:35:03,2025-09-12 01:35:15
ATT0001864,PAY0000196,GTW006,1,Failed,Invalid OTP,2025-06-25 00:00:20,2025-06-25 00:00:33
ATT0001865,PAY0000057,GTW019,3,Success,,2024-03-12 05:12:40,2024-03-12 05:13:00
ATT0001866,PAY0001021,GTW006,3,Success,,2024-12-19 03:55:43,2024-12-19 03:55:48
ATT0001867,PAY0001229,GTW012,3,Success,,2025-03-27 22:54:56,2025-03-27 22:55:02
ATT0001868,PAY0001040,GTW005,2,Success,,2024-02-09 17:56:50,2024-02-09 17:56:54
ATT0001869,PAY0000639,GTW010,1,Success,,2024-07-03 18:33:10,2024-07-03 18:33:14
ATT0001870,PAY0001020,GTW007,3,Success,,2025-09-19 10:29:59,2025-09-19 10:30:17
ATT0001871,PAY0000797,GTW015,1,Success,,2024-03-08 10:15:23,2024-03-08 10:15:28
ATT0001872,PAY0000491,GTW016,1,Success,,2024-02-12 11:03:58,2024-02-12 11:04:14
ATT0001873,PAY0001351,GTW019,1,Failed,Customer Cancelled,2024-04-03 21:41:20,2024-04-03 21:41:37
ATT0001874,PAY0001178,GTW018,3,Success,,2025-07-13 20:12:18,2025-07-13 20:12:29
ATT0001875,PAY0000278,GTW015,1,Success,,2025-10-03 13:25:27,2025-10-03 13:25:40
ATT0001876,PAY0000169,GTW016,1,Success,,2024-11-25 17:30:39,2024-11-25 17:30:52
ATT0001877,PAY0000627,GTW016,2,Success,,2024-02-26 16:53:02,2024-02-26 16:53:09
ATT0001878,PAY0000183,GTW010,3,Success,,2025-08-07 17:11:41,2025-08-07 17:11:52
ATT0001879,PAY0000099,GTW018,1,Success,,2024-11-06 12:12:22,2024-11-06 12:12:40
ATT0001880,PAY0000108,GTW014,3,Success,,2024-07-01 16:23:43,2024-07-01 16:23:45
ATT0001881,PAY0000440,GTW004,2,Failed,Daily Limit Exceeded,2024-08-14 22:20:04,2024-08-14 22:20:11
ATT0001882,PAY0000424,GTW019,3,Success,,2024-02-16 12:13:57,2024-02-16 12:14:01
ATT0001883,PAY0000595,GTW001,1,Success,,2024-12-04 05:24:52,2024-12-04 05:25:00
ATT0001884,PAY0000762,GTW013,1,Success,,2025-09-05 07:39:42,2025-09-05 07:39:51
ATT0001885,PAY0000866,GTW019,3,Failed,Bank Declined,2025-10-03 09:13:56,2025-10-03 09:14:05
ATT0001886,PAY0001414,GTW001,2,Failed,Daily Limit Exceeded,2025-01-21 08:53:57,2025-01-21 08:54:04
ATT0001887,PAY0000520,GTW020,1,Success,,2025-02-08 01:44:49,2025-02-08 01:45:04
ATT0001888,PAY0000264,GTW008,1,Success,,2024-04-28 05:57:50,2024-04-28 05:58:06
ATT0001889,PAY0000137,GTW006,3,Success,,2024-09-19 21:45:59,2024-09-19 21:46:12
ATT0001890,PAY0000584,GTW018,2,Success,,2025-08-06 08:06:48,2025-08-06 08:06:52
ATT0001891,PAY0000809,GTW007,1,Success,,2025-05-24 06:08:33,2025-05-24 06:08:35
ATT0001892,PAY0000961,GTW016,1,Success,,2024-02-08 12:11:05,2024-02-08 12:11:08
ATT0001893,PAY0000496,GTW014,3,Success,,2024-05-26 14:38:49,2024-05-26 14:38:51
ATT0001894,PAY0001358,GTW017,1,Success,,2024-11-21 01:36:00,2024-11-21 01:36:05
ATT0001895,PAY0000700,GTW009,1,Success,,2024-07-24 20:03:25,2024-07-24 20:03:38
ATT0001896,PAY0000314,GTW010,3,Success,,2024-07-07 20:12:21,2024-07-07 20:12:36
ATT0001897,PAY0000052,GTW015,1,Failed,Network Error,2025-09-08 16:18:35,2025-09-08 16:18:41
ATT0001898,PAY0001121,GTW011,1,Success,,2024-03-07 13:33:34,2024-03-07 13:33:35
ATT0001899,PAY0001267,GTW006,3,Failed,UPI Timeout,2025-01-14 01:09:57,2025-01-14 01:10:01
ATT0001900,PAY0000013,GTW013,1,Success,,2025-01-31 18:07:54,2025-01-31 18:08:02
ATT0001901,PAY0001287,GTW002,3,Success,,2024-01-21 20:52:58,2024-01-21 20:53:14
ATT0001902,PAY0001171,GTW013,2,Success,,2025-01-31 14:58:47,2025-01-31 14:58:55
ATT0001903,PAY0001399,GTW016,3,Success,,2025-10-13 14:30:58,2025-10-13 14:31:03
ATT0001904,PAY0000931,GTW018,2,Success,,2024-10-20 20:46:11,2024-10-20 20:46:24
ATT0001905,PAY0000527,GTW006,2,Success,,2025-03-18 09:09:02,2025-03-18 09:09:17
ATT0001906,PAY0000841,GTW018,1,Failed,Bank Declined,2024-05-08 20:22:13,2024-05-08 20:22:26
ATT0001907,PAY0000856,GTW015,3,Success,,2025-02-01 14:23:21,2025-02-01 14:23:32
ATT0001908,PAY0001363,GTW013,1,Success,,2024-07-29 07:13:45,2024-07-29 07:13:52
ATT0001909,PAY0001165,GTW007,3,Success,,2025-09-25 11:57:29,2025-09-25 11:57:47
ATT0001910,PAY0000837,GTW012,3,Success,,2025-02-06 04:30:06,2025-02-06 04:30:24
ATT0001911,PAY0001336,GTW015,2,Failed,Card Expired,2025-09-30 13:03:12,2025-09-30 13:03:19
ATT0001912,PAY0001130,GTW006,3,Success,,2025-06-13 13:11:28,2025-06-13 13:11:29
ATT0001913,PAY0001422,GTW007,2,Success,,2024-06-25 08:47:43,2024-06-25 08:48:02
ATT0001914,PAY0000320,GTW013,3,Success,,2024-07-21 04:26:20,2024-07-21 04:26:35
ATT0001915,PAY0000504,GTW005,2,Success,,2025-09-19 16:47:40,2025-09-19 16:47:42
ATT0001916,PAY0001385,GTW004,1,Success,,2024-01-09 01:21:54,2024-01-09 01:21:57
ATT0001917,PAY0000642,GTW012,1,Success,,2024-08-06 09:53:04,2024-08-06 09:53:16
ATT0001918,PAY0001277,GTW011,3,Failed,Invalid OTP,2025-04-02 15:21:45,2025-04-02 15:21:51
ATT0001919,PAY0000622,GTW004,3,Success,,2024-06-04 05:26:07,2024-06-04 05:26:25
ATT0001920,PAY0001267,GTW014,1,Success,,2025-10-05 15:44:17,2025-10-05 15:44:25
ATT0001921,PAY0000233,GTW005,2,Success,,2024-02-10 04:56:24,2024-02-10 04:56:40
ATT0001922,PAY0000777,GTW016,1,Success,,2025-08-23 22:52:23,2025-08-23 22:52:38
ATT0001923,PAY0001198,GTW019,1,Success,,2024-01-21 15:42:36,2024-01-21 15:42:48
ATT0001924,PAY0000696,GTW003,2,Success,,2024-05-18 19:19:43,2024-05-18 19:19:56
ATT0001925,PAY0000307,GTW004,3,Success,,2025-10-11 10:18:45,2025-10-11 10:18:48
ATT0001926,PAY0000727,GTW020,2,Success,,2025-08-27 13:10:23,2025-08-27 13:10:32
ATT0001927,PAY0000394,GTW017,2,Failed,Insufficient Funds,2024-01-25 15:20:57,2024-01-25 15:21:03
ATT0001928,PAY0001330,GTW008,3,Success,,2025-04-04 13:21:02,2025-04-04 13:21:11
ATT0001929,PAY0001345,GTW015,3,Success,,2025-07-18 01:08:55,2025-07-18 01:09:15
ATT0001930,PAY0000022,GTW019,1,Success,,2024-07-23 15:24:24,2024-07-23 15:24:26
ATT0001931,PAY0001424,GTW009,3,Success,,2025-01-10 16:54:50,2025-01-10 16:55:04
ATT0001932,PAY0000834,GTW011,1,Failed,Invalid OTP,2024-09-24 17:12:31,2024-09-24 17:12:41
ATT0001933,PAY0000171,GTW015,3,Success,,2025-11-13 10:55:32,2025-11-13 10:55:36
ATT0001934,PAY0000048,GTW005,1,Success,,2024-06-30 11:04:09,2024-06-30 11:04:28
ATT0001935,PAY0000486,GTW003,1,Success,,2024-01-14 23:51:21,2024-01-14 23:51:41
ATT0001936,PAY0000145,GTW005,3,Success,,2025-04-16 20:55:21,2025-04-16 20:55:25
ATT0001937,PAY0001255,GTW004,1,Success,,2024-07-23 23:59:05,2024-07-23 23:59:11
ATT0001938,PAY0000188,GTW003,1,Success,,2024-08-26 06:03:45,2024-08-26 06:03:48
ATT0001939,PAY0000793,GTW011,3,Success,,2025-05-02 06:45:31,2025-05-02 06:45:51
ATT0001940,PAY0001447,GTW006,2,Success,,2025-11-23 18:55:55,2025-11-23 18:55:57
ATT0001941,PAY0000907,GTW006,3,Success,,2024-06-29 06:16:09,2024-06-29 06:16:27
ATT0001942,PAY0001179,GTW007,3,Success,,2024-03-18 06:11:54,2024-03-18 06:12:05
ATT0001943,PAY0000467,GTW006,2,Success,,2025-08-29 09:38:26,2025-08-29 09:38:43
ATT0001944,PAY0001312,GTW010,1,Success,,2024-12-19 23:15:33,2024-12-19 23:15:34
ATT0001945,PAY0001342,GTW009,2,Success,,2024-03-07 01:04:31,2024-03-07 01:04:43
ATT0001946,PAY0000124,GTW020,2,Success,,2025-04-01 00:47:43,2025-04-01 00:47:46
ATT0001947,PAY0000653,GTW019,2,Success,,2025-09-12 21:04:36,2025-09-12 21:04:45
ATT0001948,PAY0001490,GTW011,2,Success,,2025-05-06 11:31:19,2025-05-06 11:31:35
ATT0001949,PAY0000642,GTW018,3,Success,,2025-08-24 05:02:44,2025-08-24 05:02:56
ATT0001950,PAY0000840,GTW015,2,Success,,2025-02-16 14:55:57,2025-02-16 14:56:12
ATT0001951,PAY0000927,GTW005,1,Success,,2025-01-29 13:01:55,2025-01-29 13:02:00
ATT0001952,PAY0000649,GTW013,3,Success,,2025-01-09 00:27:50,2025-01-09 00:27:56
ATT0001953,PAY0000310,GTW019,1,Success,,2024-01-17 12:30:09,2024-01-17 12:30:18
ATT0001954,PAY0000691,GTW007,1,Success,,2024-06-11 09:53:54,2024-06-11 09:54:12
ATT0001955,PAY0000569,GTW008,1,Success,,2025-05-26 13:27:54,2025-05-26 13:28:00
ATT0001956,PAY0000999,GTW002,2,Failed,Invalid OTP,2024-03-09 10:45:30,2024-03-09 10:45:50
ATT0001957,PAY0000290,GTW008,3,Failed,Network Error,2024-08-09 13:31:00,2024-08-09 13:31:10
ATT0001958,PAY0000694,GTW010,3,Success,,2025-09-18 03:38:08,2025-09-18 03:38:25
ATT0001959,PAY0000578,GTW011,3,Success,,2024-05-11 11:36:30,2024-05-11 11:36:33
ATT0001960,PAY0000037,GTW015,2,Success,,2024-08-02 10:44:14,2024-08-02 10:44:25
ATT0001961,PAY0001299,GTW016,2,Success,,2025-08-14 10:44:12,2025-08-14 10:44:17
ATT0001962,PAY0000660,GTW019,1,Success,,2025-09-16 07:52:52,2025-09-16 07:53:00
ATT0001963,PAY0001001,GTW019,2,Failed,Network Error,2024-11-16 16:56:06,2024-11-16 16:56:19
ATT0001964,PAY0001278,GTW011,1,Success,,2025-04-18 19:57:57,2025-04-18 19:58:06
ATT0001965,PAY0000138,GTW015,2,Success,,2024-10-09 22:09:23,2024-10-09 22:09:25
ATT0001966,PAY0000971,GTW008,1,Success,,2024-12-01 11:52:39,2024-12-01 11:52:55
ATT0001967,PAY0001151,GTW005,2,Failed,UPI Timeout,2025-05-11 10:38:56,2025-05-11 10:39:14
ATT0001968,PAY0001323,GTW007,3,Success,,2024-10-29 23:03:47,2024-10-29 23:03:54
ATT0001969,PAY0001073,GTW017,2,Success,,2025-01-20 13:44:52,2025-01-20 13:44:53
ATT0001970,PAY0000611,GTW009,1,Success,,2024-01-26 00:41:41,2024-01-26 00:41:55
ATT0001971,PAY0000162,GTW012,2,Success,,2024-05-31 14:40:24,2024-05-31 14:40:42
ATT0001972,PAY0000322,GTW020,2,Success,,2024-04-20 08:29:17,2024-04-20 08:29:24
ATT0001973,PAY0001447,GTW020,2,Success,,2025-08-23 04:20:01,2025-08-23 04:20:05
ATT0001974,PAY0000108,GTW011,3,Success,,2024-05-25 10:53:46,2024-05-25 10:53:59
ATT0001975,PAY0001127,GTW001,3,Success,,2024-11-27 12:11:20,2024-11-27 12:11:40
ATT0001976,PAY0000071,GTW010,2,Success,,2025-08-05 01:56:32,2025-08-05 01:56:34
ATT0001977,PAY0001481,GTW005,2,Success,,2024-03-10 04:09:06,2024-03-10 04:09:23
ATT0001978,PAY0000335,GTW008,1,Success,,2024-12-31 10:05:26,2024-12-31 10:05:37
ATT0001979,PAY0000143,GTW016,2,Success,,2025-06-21 13:41:50,2025-06-21 13:42:03
ATT0001980,PAY0001423,GTW005,3,Failed,UPI Timeout,2024-07-31 14:10:07,2024-07-31 14:10:16
ATT0001981,PAY0000491,GTW002,3,Success,,2024-01-25 01:41:53,2024-01-25 01:42:01
ATT0001982,PAY0000981,GTW002,1,Success,,2024-08-26 04:55:08,2024-08-26 04:55:25
ATT0001983,PAY0000655,GTW011,2,Success,,2025-11-17 12:01:32,2025-11-17 12:01:42
ATT0001984,PAY0001009,GTW001,3,Success,,2025-02-28 17:04:02,2025-02-28 17:04:09
ATT0001985,PAY0001208,GTW002,1,Success,,2025-05-18 00:22:44,2025-05-18 00:22:47
ATT0001986,PAY0001192,GTW012,3,Failed,Insufficient Funds,2024-06-17 12:13:09,2024-06-17 12:13:27
ATT0001987,PAY0001286,GTW020,2,Success,,2025-01-18 16:24:10,2025-01-18 16:24:17
ATT0001988,PAY0001245,GTW009,2,Success,,2024-09-23 12:07:41,2024-09-23 12:07:51
ATT0001989,PAY0000925,GTW001,2,Success,,2025-10-29 21:32:49,2025-10-29 21:33:02
ATT0001990,PAY0000420,GTW006,1,Success,,2024-04-19 23:59:55,2024-04-20 00:00:02
ATT0001991,PAY0000410,GTW019,3,Success,,2025-11-21 06:56:37,2025-11-21 06:56:47
ATT0001992,PAY0000740,GTW015,1,Success,,2024-08-23 18:56:56,2024-08-23 18:57:05
ATT0001993,PAY0000445,GTW017,1,Success,,2024-08-09 05:55:21,2024-08-09 05:55:28
ATT0001994,PAY0001024,GTW013,3,Success,,2025-02-04 19:48:10,2025-02-04 19:48:26
ATT0001995,PAY0000984,GTW018,3,Success,,2025-11-14 07:04:39,2025-11-14 07:04:43
ATT0001996,PAY0000001,GTW001,3,Success,,2024-01-12 08:59:00,2024-01-12 08:59:10
ATT0001997,PAY0000912,GTW013,3,Success,,2024-06-12 03:03:23,2024-06-12 03:03:30
ATT0001998,PAY0001323,GTW007,2,Success,,2025-01-16 02:17:26,2025-01-16 02:17:27
ATT0001999,PAY0000610,GTW002,1,Success,,2024-09-26 14:59:59,2024-09-26 15:00:06
ATT0002000,PAY0000247,GTW001,2,Success,,2024-04-25 02:46:15,2024-04-25 02:46:30
