event_id,payment_id,event_type,previous_status,current_status,event_timestamp,gateway_response_code,gateway_message,retry_count
EVT00004814,PAY0001237,PaymentCreated,NULL,Created,2024-10-24 21:22:00,100,Payment initiated,0
EVT00004815,PAY0001237,PaymentAuthorized,Created,Authorized,2024-10-24 21:24:00,200,Authorization successful,1
EVT00004816,PAY0001237,PaymentCaptured,Authorized,Captured,2024-10-24 21:26:00,201,Payment captured,2
EVT00004817,PAY0001237,PaymentSettled,Captured,Settled,2024-10-24 21:28:00,202,Settlement completed,3
EVT00004818,PAY0001238,PaymentCreated,NULL,Created,2024-05-15 22:41:00,100,Payment initiated,0
EVT00004819,PAY0001238,PaymentAuthorized,Created,Authorized,2024-05-15 22:43:00,200,Authorization successful,1
EVT00004820,PAY0001238,PaymentCaptured,Authorized,Captured,2024-05-15 22:45:00,201,Payment captured,2
EVT00004821,PAY0001238,PaymentSettled,Captured,Settled,2024-05-15 22:47:00,202,Settlement completed,3
EVT00004822,PAY0001239,PaymentCreated,NULL,Created,2024-07-01 16:34:00,100,Payment initiated,0
EVT00004823,PAY0001239,PaymentAuthorized,Created,Authorized,2024-07-01 16:36:00,200,Authorization successful,1
EVT00004824,PAY0001239,PaymentCaptured,Authorized,Captured,2024-07-01 16:38:00,201,Payment captured,2
EVT00004825,PAY0001239,PaymentSettled,Captured,Settled,2024-07-01 16:40:00,202,Settlement completed,3
EVT00004826,PAY0001240,PaymentCreated,NULL,Created,2024-11-26 22:07:00,100,Payment initiated,0
EVT00004827,PAY0001240,PaymentAuthorized,Created,Authorized,2024-11-26 22:09:00,200,Authorization successful,1
EVT00004828,PAY0001240,PaymentCaptured,Authorized,Captured,2024-11-26 22:11:00,201,Payment captured,2
EVT00004829,PAY0001240,PaymentSettled,Captured,Settled,2024-11-26 22:13:00,202,Settlement completed,3
EVT00004830,PAY0001241,PaymentCreated,NULL,Created,2025-07-29 15:37:00,100,Payment initiated,0
EVT00004831,PAY0001241,PaymentAuthorized,Created,Authorized,2025-07-29 15:39:00,200,Authorization successful,1
EVT00004832,PAY0001241,PaymentCaptured,Authorized,Captured,2025-07-29 15:41:00,201,Payment captured,2
EVT00004833,PAY0001241,PaymentSettled,Captured,Settled,2025-07-29 15:43:00,202,Settlement completed,3
EVT00004834,PAY0001242,PaymentCreated,NULL,Created,2025-11-14 22:26:00,100,Payment initiated,0
EVT00004835,PAY0001242,PaymentAuthorized,Created,Authorized,2025-11-14 22:28:00,200,Authorization successful,1
EVT00004836,PAY0001242,PaymentCaptured,Authorized,Captured,2025-11-14 22:30:00,201,Payment captured,2
EVT00004837,PAY0001242,PaymentSettled,Captured,Settled,2025-11-14 22:32:00,202,Settlement completed,3
EVT00004838,PAY0001243,PaymentCreated,NULL,Created,2025-06-30 09:56:00,100,Payment initiated,0
EVT00004839,PAY0001243,PaymentAuthorized,Created,Authorized,2025-06-30 09:58:00,200,Authorization successful,1
EVT00004840,PAY0001243,PaymentCaptured,Authorized,Captured,2025-06-30 10:00:00,201,Payment captured,2
EVT00004841,PAY0001243,PaymentSettled,Captured,Settled,2025-06-30 10:02:00,202,Settlement completed,3
EVT00004842,PAY0001244,PaymentCreated,NULL,Created,2024-01-14 16:06:00,100,Payment initiated,0
EVT00004843,PAY0001244,PaymentAuthorized,Created,Authorized,2024-01-14 16:08:00,200,Authorization successful,1
EVT00004844,PAY0001244,PaymentFailed,Authorized,Failed,2024-01-14 16:10:00,500,Transaction failed,2
EVT00004845,PAY0001245,PaymentCreated,NULL,Created,2024-05-28 01:42:00,100,Payment initiated,0
EVT00004846,PAY0001245,PaymentAuthorized,Created,Authorized,2024-05-28 01:44:00,200,Authorization successful,1
EVT00004847,PAY0001245,PaymentFailed,Authorized,Failed,2024-05-28 01:46:00,500,Transaction failed,2
EVT00004848,PAY0001246,PaymentCreated,NULL,Created,2024-09-30 05:18:00,100,Payment initiated,0
EVT00004849,PAY0001246,PaymentAuthorized,Created,Authorized,2024-09-30 05:20:00,200,Authorization successful,1
EVT00004850,PAY0001246,PaymentCaptured,Authorized,Captured,2024-09-30 05:22:00,201,Payment captured,2
EVT00004851,PAY0001246,PaymentSettled,Captured,Settled,2024-09-30 05:24:00,202,Settlement completed,3
EVT00004852,PAY0001247,PaymentCreated,NULL,Created,2024-05-29 01:44:00,100,Payment initiated,0
EVT00004853,PAY0001247,PaymentAuthorized,Created,Authorized,2024-05-29 01:46:00,200,Authorization successful,1
EVT00004854,PAY0001247,PaymentCaptured,Authorized,Captured,2024-05-29 01:48:00,201,Payment captured,2
EVT00004855,PAY0001247,PaymentSettled,Captured,Settled,2024-05-29 01:50:00,202,Settlement completed,3
EVT00004856,PAY0001248,PaymentCreated,NULL,Created,2024-07-27 17:02:00,100,Payment initiated,0
EVT00004857,PAY0001248,PaymentAuthorized,Created,Authorized,2024-07-27 17:04:00,200,Authorization successful,1
EVT00004858,PAY0001248,PaymentCaptured,Authorized,Captured,2024-07-27 17:06:00,201,Payment captured,2
EVT00004859,PAY0001248,PaymentSettled,Captured,Settled,2024-07-27 17:08:00,202,Settlement completed,3
EVT00004860,PAY0001249,PaymentCreated,NULL,Created,2025-04-08 03:39:00,100,Payment initiated,0
EVT00004861,PAY0001249,PaymentAuthorized,Created,Authorized,2025-04-08 03:41:00,200,Authorization successful,1
EVT00004862,PAY0001249,PaymentCaptured,Authorized,Captured,2025-04-08 03:43:00,201,Payment captured,2
EVT00004863,PAY0001249,PaymentSettled,Captured,Settled,2025-04-08 03:45:00,202,Settlement completed,3
EVT00004864,PAY0001250,PaymentCreated,NULL,Created,2025-07-29 07:47:00,100,Payment initiated,0
EVT00004865,PAY0001250,PaymentAuthorized,Created,Authorized,2025-07-29 07:49:00,200,Authorization successful,1
EVT00004866,PAY0001250,PaymentCaptured,Authorized,Captured,2025-07-29 07:51:00,201,Payment captured,2
EVT00004867,PAY0001250,PaymentSettled,Captured,Settled,2025-07-29 07:53:00,202,Settlement completed,3
EVT00004868,PAY0001251,PaymentCreated,NULL,Created,2025-02-02 07:32:00,100,Payment initiated,0
EVT00004869,PAY0001251,PaymentAuthorized,Created,Authorized,2025-02-02 07:34:00,200,Authorization successful,1
EVT00004870,PAY0001251,PaymentCaptured,Authorized,Captured,2025-02-02 07:36:00,201,Payment captured,2
EVT00004871,PAY0001251,PaymentSettled,Captured,Settled,2025-02-02 07:38:00,202,Settlement completed,3
EVT00004872,PAY0001252,PaymentCreated,NULL,Created,2024-10-21 22:42:00,100,Payment initiated,0
EVT00004873,PAY0001252,PaymentAuthorized,Created,Authorized,2024-10-21 22:44:00,200,Authorization successful,1
EVT00004874,PAY0001252,PaymentFailed,Authorized,Failed,2024-10-21 22:46:00,500,Transaction failed,2
EVT00004875,PAY0001253,PaymentCreated,NULL,Created,2025-01-25 12:26:00,100,Payment initiated,0
EVT00004876,PAY0001253,PaymentAuthorized,Created,Authorized,2025-01-25 12:28:00,200,Authorization successful,1
EVT00004877,PAY0001253,PaymentCaptured,Authorized,Captured,2025-01-25 12:30:00,201,Payment captured,2
EVT00004878,PAY0001253,PaymentSettled,Captured,Settled,2025-01-25 12:32:00,202,Settlement completed,3
EVT00004879,PAY0001254,PaymentCreated,NULL,Created,2024-11-16 17:03:00,100,Payment initiated,0
EVT00004880,PAY0001254,PaymentAuthorized,Created,Authorized,2024-11-16 17:05:00,200,Authorization successful,1
EVT00004881,PAY0001254,PaymentFailed,Authorized,Failed,2024-11-16 17:07:00,500,Transaction failed,2
EVT00004882,PAY0001255,PaymentCreated,NULL,Created,2024-09-14 06:39:00,100,Payment initiated,0
EVT00004883,PAY0001255,PaymentAuthorized,Created,Authorized,2024-09-14 06:41:00,200,Authorization successful,1
EVT00004884,PAY0001255,PaymentCaptured,Authorized,Captured,2024-09-14 06:43:00,201,Payment captured,2
EVT00004885,PAY0001255,PaymentSettled,Captured,Settled,2024-09-14 06:45:00,202,Settlement completed,3
EVT00004886,PAY0001256,PaymentCreated,NULL,Created,2025-03-29 07:58:00,100,Payment initiated,0
EVT00004887,PAY0001256,PaymentAuthorized,Created,Authorized,2025-03-29 08:00:00,200,Authorization successful,1
EVT00004888,PAY0001256,PaymentCaptured,Authorized,Captured,2025-03-29 08:02:00,201,Payment captured,2
EVT00004889,PAY0001256,PaymentSettled,Captured,Settled,2025-03-29 08:04:00,202,Settlement completed,3
EVT00004890,PAY0001257,PaymentCreated,NULL,Created,2025-10-25 11:48:00,100,Payment initiated,0
EVT00004891,PAY0001257,PaymentAuthorized,Created,Authorized,2025-10-25 11:50:00,200,Authorization successful,1
EVT00004892,PAY0001257,PaymentCaptured,Authorized,Captured,2025-10-25 11:52:00,201,Payment captured,2
EVT00004893,PAY0001257,PaymentSettled,Captured,Settled,2025-10-25 11:54:00,202,Settlement completed,3
EVT00004894,PAY0001258,PaymentCreated,NULL,Created,2025-09-09 06:49:00,100,Payment initiated,0
EVT00004895,PAY0001258,PaymentAuthorized,Created,Authorized,2025-09-09 06:51:00,200,Authorization successful,1
EVT00004896,PAY0001258,PaymentCaptured,Authorized,Captured,2025-09-09 06:53:00,201,Payment captured,2
EVT00004897,PAY0001258,PaymentSettled,Captured,Settled,2025-09-09 06:55:00,202,Settlement completed,3
EVT00004898,PAY0001259,PaymentCreated,NULL,Created,2024-07-17 09:28:00,100,Payment initiated,0
EVT00004899,PAY0001259,PaymentAuthorized,Created,Authorized,2024-07-17 09:30:00,200,Authorization successful,1
EVT00004900,PAY0001259,PaymentCaptured,Authorized,Captured,2024-07-17 09:32:00,201,Payment captured,2
EVT00004901,PAY0001259,PaymentSettled,Captured,Settled,2024-07-17 09:34:00,202,Settlement completed,3
EVT00004902,PAY0001260,PaymentCreated,NULL,Created,2025-11-30 02:11:00,100,Payment initiated,0
EVT00004903,PAY0001260,PaymentAuthorized,Created,Authorized,2025-11-30 02:13:00,200,Authorization successful,1
EVT00004904,PAY0001260,PaymentCaptured,Authorized,Captured,2025-11-30 02:15:00,201,Payment captured,2
EVT00004905,PAY0001260,PaymentSettled,Captured,Settled,2025-11-30 02:17:00,202,Settlement completed,3
EVT00004906,PAY0001261,PaymentCreated,NULL,Created,2025-06-10 03:24:00,100,Payment initiated,0
EVT00004907,PAY0001261,PaymentAuthorized,Created,Authorized,2025-06-10 03:26:00,200,Authorization successful,1
EVT00004908,PAY0001261,PaymentFailed,Authorized,Failed,2025-06-10 03:28:00,500,Transaction failed,2
EVT00004909,PAY0001262,PaymentCreated,NULL,Created,2024-10-12 17:16:00,100,Payment initiated,0
EVT00004910,PAY0001262,PaymentAuthorized,Created,Authorized,2024-10-12 17:18:00,200,Authorization successful,1
EVT00004911,PAY0001262,PaymentCaptured,Authorized,Captured,2024-10-12 17:20:00,201,Payment captured,2
EVT00004912,PAY0001262,PaymentSettled,Captured,Settled,2024-10-12 17:22:00,202,Settlement completed,3
EVT00004913,PAY0001263,PaymentCreated,NULL,Created,2025-08-21 08:00:00,100,Payment initiated,0
EVT00004914,PAY0001263,PaymentAuthorized,Created,Authorized,2025-08-21 08:02:00,200,Authorization successful,1
EVT00004915,PAY0001263,PaymentCaptured,Authorized,Captured,2025-08-21 08:04:00,201,Payment captured,2
EVT00004916,PAY0001263,PaymentSettled,Captured,Settled,2025-08-21 08:06:00,202,Settlement completed,3
EVT00004917,PAY0001264,PaymentCreated,NULL,Created,2024-06-07 01:09:00,100,Payment initiated,0
EVT00004918,PAY0001264,PaymentAuthorized,Created,Authorized,2024-06-07 01:11:00,200,Authorization successful,1
EVT00004919,PAY0001264,PaymentCaptured,Authorized,Captured,2024-06-07 01:13:00,201,Payment captured,2
EVT00004920,PAY0001264,PaymentSettled,Captured,Settled,2024-06-07 01:15:00,202,Settlement completed,3
EVT00004921,PAY0001265,PaymentCreated,NULL,Created,2025-09-03 01:49:00,100,Payment initiated,0
EVT00004922,PAY0001265,PaymentAuthorized,Created,Authorized,2025-09-03 01:51:00,200,Authorization successful,1
EVT00004923,PAY0001265,PaymentCaptured,Authorized,Captured,2025-09-03 01:53:00,201,Payment captured,2
EVT00004924,PAY0001265,PaymentSettled,Captured,Settled,2025-09-03 01:55:00,202,Settlement completed,3
EVT00004925,PAY0001266,PaymentCreated,NULL,Created,2025-09-22 21:19:00,100,Payment initiated,0
EVT00004926,PAY0001266,PaymentAuthorized,Created,Authorized,2025-09-22 21:21:00,200,Authorization successful,1
EVT00004927,PAY0001266,PaymentCaptured,Authorized,Captured,2025-09-22 21:23:00,201,Payment captured,2
EVT00004928,PAY0001266,PaymentSettled,Captured,Settled,2025-09-22 21:25:00,202,Settlement completed,3
EVT00004929,PAY0001267,PaymentCreated,NULL,Created,2025-08-09 17:22:00,100,Payment initiated,0
EVT00004930,PAY0001267,PaymentAuthorized,Created,Authorized,2025-08-09 17:24:00,200,Authorization successful,1
EVT00004931,PAY0001267,PaymentFailed,Authorized,Failed,2025-08-09 17:26:00,500,Transaction failed,2
EVT00004932,PAY0001268,PaymentCreated,NULL,Created,2024-11-21 16:14:00,100,Payment initiated,0
EVT00004933,PAY0001268,PaymentAuthorized,Created,Authorized,2024-11-21 16:16:00,200,Authorization successful,1
EVT00004934,PAY0001268,PaymentCaptured,Authorized,Captured,2024-11-21 16:18:00,201,Payment captured,2
EVT00004935,PAY0001268,PaymentSettled,Captured,Settled,2024-11-21 16:20:00,202,Settlement completed,3
EVT00004936,PAY0001269,PaymentCreated,NULL,Created,2025-06-17 02:50:00,100,Payment initiated,0
EVT00004937,PAY0001269,PaymentAuthorized,Created,Authorized,2025-06-17 02:52:00,200,Authorization successful,1
EVT00004938,PAY0001269,PaymentCaptured,Authorized,Captured,2025-06-17 02:54:00,201,Payment captured,2
EVT00004939,PAY0001269,PaymentSettled,Captured,Settled,2025-06-17 02:56:00,202,Settlement completed,3
EVT00004940,PAY0001270,PaymentCreated,NULL,Created,2025-03-01 17:34:00,100,Payment initiated,0
EVT00004941,PAY0001270,PaymentAuthorized,Created,Authorized,2025-03-01 17:36:00,200,Authorization successful,1
EVT00004942,PAY0001270,PaymentCaptured,Authorized,Captured,2025-03-01 17:38:00,201,Payment captured,2
EVT00004943,PAY0001270,PaymentSettled,Captured,Settled,2025-03-01 17:40:00,202,Settlement completed,3
EVT00004944,PAY0001271,PaymentCreated,NULL,Created,2024-12-23 07:56:00,100,Payment initiated,0
EVT00004945,PAY0001271,PaymentAuthorized,Created,Authorized,2024-12-23 07:58:00,200,Authorization successful,1
EVT00004946,PAY0001271,PaymentCaptured,Authorized,Captured,2024-12-23 08:00:00,201,Payment captured,2
EVT00004947,PAY0001271,PaymentSettled,Captured,Settled,2024-12-23 08:02:00,202,Settlement completed,3
EVT00004948,PAY0001272,PaymentCreated,NULL,Created,2024-12-05 10:23:00,100,Payment initiated,0
EVT00004949,PAY0001272,PaymentAuthorized,Created,Authorized,2024-12-05 10:25:00,200,Authorization successful,1
EVT00004950,PAY0001272,PaymentCaptured,Authorized,Captured,2024-12-05 10:27:00,201,Payment captured,2
EVT00004951,PAY0001272,PaymentSettled,Captured,Settled,2024-12-05 10:29:00,202,Settlement completed,3
EVT00004952,PAY0001273,PaymentCreated,NULL,Created,2025-09-25 16:30:00,100,Payment initiated,0
EVT00004953,PAY0001273,PaymentAuthorized,Created,Authorized,2025-09-25 16:32:00,200,Authorization successful,1
EVT00004954,PAY0001273,PaymentCaptured,Authorized,Captured,2025-09-25 16:34:00,201,Payment captured,2
EVT00004955,PAY0001273,PaymentSettled,Captured,Settled,2025-09-25 16:36:00,202,Settlement completed,3
EVT00004956,PAY0001274,PaymentCreated,NULL,Created,2025-10-26 00:07:00,100,Payment initiated,0
EVT00004957,PAY0001274,PaymentAuthorized,Created,Authorized,2025-10-26 00:09:00,200,Authorization successful,1
EVT00004958,PAY0001274,PaymentCaptured,Authorized,Captured,2025-10-26 00:11:00,201,Payment captured,2
EVT00004959,PAY0001274,PaymentSettled,Captured,Settled,2025-10-26 00:13:00,202,Settlement completed,3
EVT00004960,PAY0001275,PaymentCreated,NULL,Created,2025-04-01 07:57:00,100,Payment initiated,0
EVT00004961,PAY0001275,PaymentAuthorized,Created,Authorized,2025-04-01 07:59:00,200,Authorization successful,1
EVT00004962,PAY0001275,PaymentCaptured,Authorized,Captured,2025-04-01 08:01:00,201,Payment captured,2
EVT00004963,PAY0001275,PaymentSettled,Captured,Settled,2025-04-01 08:03:00,202,Settlement completed,3
EVT00004964,PAY0001276,PaymentCreated,NULL,Created,2025-09-28 07:02:00,100,Payment initiated,0
EVT00004965,PAY0001276,PaymentAuthorized,Created,Authorized,2025-09-28 07:04:00,200,Authorization successful,1
EVT00004966,PAY0001276,PaymentCaptured,Authorized,Captured,2025-09-28 07:06:00,201,Payment captured,2
EVT00004967,PAY0001276,PaymentSettled,Captured,Settled,2025-09-28 07:08:00,202,Settlement completed,3
EVT00004968,PAY0001277,PaymentCreated,NULL,Created,2024-11-24 12:58:00,100,Payment initiated,0
EVT00004969,PAY0001277,PaymentAuthorized,Created,Authorized,2024-11-24 13:00:00,200,Authorization successful,1
EVT00004970,PAY0001277,PaymentCaptured,Authorized,Captured,2024-11-24 13:02:00,201,Payment captured,2
EVT00004971,PAY0001277,PaymentSettled,Captured,Settled,2024-11-24 13:04:00,202,Settlement completed,3
EVT00004972,PAY0001278,PaymentCreated,NULL,Created,2024-04-26 12:16:00,100,Payment initiated,0
EVT00004973,PAY0001278,PaymentAuthorized,Created,Authorized,2024-04-26 12:18:00,200,Authorization successful,1
EVT00004974,PAY0001278,PaymentCaptured,Authorized,Captured,2024-04-26 12:20:00,201,Payment captured,2
EVT00004975,PAY0001278,PaymentSettled,Captured,Settled,2024-04-26 12:22:00,202,Settlement completed,3
EVT00004976,PAY0001279,PaymentCreated,NULL,Created,2024-10-16 00:58:00,100,Payment initiated,0
EVT00004977,PAY0001279,PaymentAuthorized,Created,Authorized,2024-10-16 01:00:00,200,Authorization successful,1
EVT00004978,PAY0001279,PaymentCaptured,Authorized,Captured,2024-10-16 01:02:00,201,Payment captured,2
EVT00004979,PAY0001279,PaymentSettled,Captured,Settled,2024-10-16 01:04:00,202,Settlement completed,3
EVT00004980,PAY0001280,PaymentCreated,NULL,Created,2025-01-18 16:51:00,100,Payment initiated,0
EVT00004981,PAY0001280,PaymentAuthorized,Created,Authorized,2025-01-18 16:53:00,200,Authorization successful,1
EVT00004982,PAY0001280,PaymentCaptured,Authorized,Captured,2025-01-18 16:55:00,201,Payment captured,2
EVT00004983,PAY0001280,PaymentSettled,Captured,Settled,2025-01-18 16:57:00,202,Settlement completed,3
EVT00004984,PAY0001281,PaymentCreated,NULL,Created,2025-05-13 01:18:00,100,Payment initiated,0
EVT00004985,PAY0001281,PaymentAuthorized,Created,Authorized,2025-05-13 01:20:00,200,Authorization successful,1
EVT00004986,PAY0001281,PaymentCaptured,Authorized,Captured,2025-05-13 01:22:00,201,Payment captured,2
EVT00004987,PAY0001281,PaymentSettled,Captured,Settled,2025-05-13 01:24:00,202,Settlement completed,3
EVT00004988,PAY0001282,PaymentCreated,NULL,Created,2024-07-16 10:32:00,100,Payment initiated,0
EVT00004989,PAY0001282,PaymentAuthorized,Created,Authorized,2024-07-16 10:34:00,200,Authorization successful,1
EVT00004990,PAY0001282,PaymentFailed,Authorized,Failed,2024-07-16 10:36:00,500,Transaction failed,2
EVT00004991,PAY0001283,PaymentCreated,NULL,Created,2024-04-08 05:49:00,100,Payment initiated,0
EVT00004992,PAY0001283,PaymentAuthorized,Created,Authorized,2024-04-08 05:51:00,200,Authorization successful,1
EVT00004993,PAY0001283,PaymentCaptured,Authorized,Captured,2024-04-08 05:53:00,201,Payment captured,2
EVT00004994,PAY0001283,PaymentSettled,Captured,Settled,2024-04-08 05:55:00,202,Settlement completed,3
EVT00004995,PAY0001284,PaymentCreated,NULL,Created,2024-01-08 20:04:00,100,Payment initiated,0
EVT00004996,PAY0001284,PaymentAuthorized,Created,Authorized,2024-01-08 20:06:00,200,Authorization successful,1
EVT00004997,PAY0001284,PaymentCaptured,Authorized,Captured,2024-01-08 20:08:00,201,Payment captured,2
EVT00004998,PAY0001284,PaymentSettled,Captured,Settled,2024-01-08 20:10:00,202,Settlement completed,3
